GroupID,AccountProfileID,Role
255,3276402542,admin
466,5345118626,co-admin
163,2623665045,member
448,3481271475,member
332,3503482315,member
23,1637899642,co-admin
403,1195264701,co-admin
181,5248537957,co-admin
209,2321658537,co-admin
76,2884046273,member
388,3493982603,co-admin
329,1880286000,co-admin
141,3444675792,admin
410,5247205542,admin
327,2382497881,member
93,2458862471,co-admin
347,2163360747,admin
316,3478643590,admin
78,2912596557,admin
103,3499456690,co-admin
319,1660045211,admin
316,5357681624,member
4,5231760414,admin
94,5085538309,member
302,2140550963,admin
86,5143959081,member
104,1817800990,admin
179,3500165895,admin
294,1230301560,admin
405,1949893584,member
106,1593829195,member
87,2079041390,co-admin
443,1941137895,member
275,2507662582,member
372,5111571595,co-admin
142,3976184362,admin
486,3922158811,admin
453,3060490824,member
375,3798443041,co-admin
140,1768284700,co-admin
114,2879259723,admin
378,5105439175,member
385,2486269151,co-admin
372,5306457988,member
319,2012331067,member
2,3672604271,member
443,3217586600,member
429,5083958570,member
449,1280158372,admin
12,5159799962,co-admin
139,2940735225,member
82,3197341314,member
309,5318854842,member
325,5109391683,admin
60,1717867937,member
156,5289690482,member
313,5117212445,co-admin
11,5071074295,member
396,2257968694,member
140,5145552673,member
451,3935066839,co-admin
340,2540653755,member
485,2245778025,co-admin
25,3506062291,co-admin
413,3014182175,admin
390,2512171434,member
212,2045071513,admin
314,2613126435,admin
346,5089572921,member
87,3258574712,co-admin
442,2697183575,co-admin
494,2400354953,member
332,2742003860,member
241,5172422870,co-admin
171,5062780839,member
440,5301376455,admin
52,5175617634,member
170,5251585321,co-admin
265,5238498194,admin
280,5073502825,admin
414,5359517113,admin
146,5081643438,admin
375,1570742620,admin
27,3518299971,member
212,5356394616,admin
177,5186057519,member
425,2830366835,co-admin
103,2886377403,co-admin
315,2169306237,member
412,3510825574,member
474,5069118671,admin
436,2886415865,member
458,3542796057,member
40,3662623437,co-admin
121,2800794007,member
298,2122291102,co-admin
135,5181778194,co-admin
166,5268805864,admin
6,5040529448,admin
333,3262479662,co-admin
162,2781685170,admin
361,3033813845,member
491,3052865365,co-admin
356,3224621302,admin
317,3290726041,co-admin
223,2542026253,admin
449,2793178790,member
220,3908625252,co-admin
70,2952312010,admin
422,3197130293,admin
343,2215934362,admin
387,2433136681,admin
333,3959087671,co-admin
424,5130669346,co-admin
475,5256715380,co-admin
450,5140867170,member
118,2256682904,member
67,2815017553,admin
419,5014447487,co-admin
193,3098244737,member
144,2742716735,member
475,5251327461,admin
318,5225599137,admin
255,2878467335,member
471,2267738385,co-admin
429,3052694897,co-admin
216,5287820027,member
350,3988226212,member
411,3890256929,member
194,3194623965,member
291,5374848405,co-admin
346,3300264881,member
407,2898083175,member
53,2889101761,member
370,5333909662,co-admin
323,3118796283,co-admin
480,3001213523,admin
341,3926134470,admin
446,3079946793,admin
41,5133315753,member
24,3967790471,admin
290,1881284231,member
352,2472526335,co-admin
356,5102624993,admin
11,3848505335,co-admin
328,2789839582,member
181,3723217064,member
276,2877537927,admin
404,5111614383,member
418,3191608585,member
342,1822213653,admin
56,3664364563,member
157,3972850415,member
487,3978462568,member
124,3973341465,co-admin
18,5076829803,member
257,1911315341,member
228,5296617529,member
22,2875846562,co-admin
437,5227763148,admin
23,1864250870,member
198,2242647231,admin
193,3116551445,member
112,3212703187,admin
285,1831474255,admin
407,5233776410,admin
147,5204100744,co-admin
498,3144028237,member
178,3886474967,admin
141,2546031812,admin
126,3825101644,admin
425,2998683064,admin
26,2634997042,admin
302,1818029394,admin
153,3241108642,admin
94,3608528054,admin
268,3316034621,member
478,2747615677,admin
20,5336165431,admin
186,3936500607,admin
61,2739816360,member
296,5039065271,co-admin
373,5097622571,admin
357,3932406527,member
17,3215910783,co-admin
434,3318641090,member
288,3503476273,co-admin
479,2581546745,member
135,5276383121,admin
228,2625621773,member
339,1958139434,member
319,2964803054,member
101,1974255887,member
452,5258405438,co-admin
455,3249129715,co-admin
344,3099318357,member
163,5375205281,member
395,5176555633,admin
285,5323942348,admin
314,5066579986,admin
151,2242100391,admin
247,2992480733,co-admin
447,3043418250,admin
117,2673374234,member
295,5080922165,admin
448,3978464672,admin
445,2837131635,co-admin
73,1749715740,member
348,5015558237,co-admin
207,5341609711,co-admin
63,3972367666,admin
297,3509489221,member
327,2800794007,admin
145,2876932614,member
496,2508067331,admin
304,3825680921,co-admin
109,3234706805,member
489,3341591502,member
368,2455812517,member
430,3965820226,member
498,5097657216,admin
485,2422852880,admin
83,2335779243,member
12,3321310472,member
384,3839531228,member
379,2937740865,member
71,1830644653,admin
148,3563233534,member
435,5374577395,co-admin
338,5334577811,admin
81,2709775864,co-admin
330,5227631030,co-admin
315,3219591404,member
367,2676487001,admin
476,3935069146,co-admin
4,3825010045,member
229,5020186118,co-admin
401,3757781405,co-admin
74,3700801284,admin
15,5079819035,admin
429,1879418744,member
323,2789651904,co-admin
462,3260293464,member
330,3702134467,admin
228,5332903775,admin
70,2785716300,admin
283,2892630361,co-admin
90,3976781665,member
349,3937294584,member
4,2973998193,admin
57,2167557120,admin
193,5292708234,member
341,3132861915,co-admin
334,2844122045,co-admin
383,5212414279,admin
357,5074973121,admin
138,5207789394,co-admin
375,3960205413,admin
214,2926500837,co-admin
456,5074740895,co-admin
322,1925179333,co-admin
37,2286130554,admin
158,5111763435,co-admin
351,3869298874,co-admin
269,3507306533,member
338,1835844617,member
307,2119274543,member
190,3478643571,admin
311,2216583570,admin
405,2738177321,co-admin
444,3196658873,admin
19,2597016504,admin
19,2607112951,admin
455,5064546450,admin
35,3793192601,co-admin
253,2642721511,co-admin
344,5145992256,co-admin
196,2831808797,member
280,2928734201,member
255,3216606425,co-admin
281,3504547037,member
325,5217505768,co-admin
124,1846105160,admin
6,2465813205,admin
117,5297907311,member
252,3870893861,co-admin
193,3942843890,admin
257,5066412033,co-admin
463,3628255101,member
303,2936359417,co-admin
285,5281742581,co-admin
274,2475229912,co-admin
87,2737401261,member
193,2855410700,member
193,5324825877,member
114,3219154602,co-admin
236,2262940817,admin
264,3975977792,admin
479,2842860174,member
128,1783742145,member
345,3744498867,admin
115,5214668319,admin
152,5298586302,member
376,5000482743,co-admin
141,5077500330,member
11,2643556390,co-admin
23,5072090870,member
418,1342984750,co-admin
207,3866989865,admin
152,5211967217,member
35,5045584273,member
85,5062304821,admin
417,2940735225,admin
46,5209380741,member
337,3044952254,admin
184,3255766335,co-admin
246,5358106198,member
137,2082709921,member
466,2827037043,admin
42,5090710424,admin
441,3198432982,admin
177,1852947392,co-admin
399,5299026696,member
313,5319568317,admin
463,2352952714,member
141,5081347316,co-admin
191,2567704921,member
241,3464447642,co-admin
424,2914086753,member
186,2849582033,co-admin
205,2390019984,co-admin
154,2911683864,member
253,3837435170,co-admin
473,3861845321,member
423,3487099953,co-admin
227,5345133116,member
99,5306647102,admin
412,2878794345,member
499,3320803583,member
256,5219324540,member
470,2873955651,member
54,5045535765,member
462,2361491005,member
114,3151186447,co-admin
477,3995747114,admin
488,5222026807,co-admin
26,5350272476,co-admin
403,5320638445,admin
194,3981583076,co-admin
260,3934390383,member
261,5351205730,admin
379,3508714707,admin
272,2494325122,member
459,2744837245,member
289,3603283657,member
465,2480247631,co-admin
347,1863673732,co-admin
232,5274902595,co-admin
134,5053197408,member
150,1838476843,co-admin
326,5043577095,admin
92,3299112545,member
107,3501555861,admin
328,5078275607,admin
21,3524201374,co-admin
335,2881130083,admin
219,2917887177,member
376,5175290994,co-admin
221,3634759830,member
328,3318887360,co-admin
338,3089526392,member
463,5175827815,member
422,3247022362,admin
256,3045010482,co-admin
304,2403948690,member
361,5042659316,member
366,2624135513,admin
388,2735364950,admin
184,3700169971,member
142,2706363714,member
67,3487519393,admin
394,3076618463,admin
24,5178158471,co-admin
76,2849193743,member
187,3118633165,co-admin
479,2931990400,member
180,3429995494,admin
64,1034688175,admin
479,5136796021,member
155,2408128085,admin
147,5053535931,admin
493,3896594594,admin
323,3822855211,co-admin
181,5321422230,member
465,2922842561,member
293,3173265823,admin
290,5077290483,admin
342,3301755960,admin
31,5089772456,member
9,2436212297,co-admin
264,3891432066,member
204,3192933545,admin
56,1913051633,admin
227,5078983890,admin
104,5096921939,admin
446,2243211435,member
203,2841298565,member
366,1025430091,admin
434,5131065311,co-admin
253,2891132051,co-admin
333,1953977603,admin
500,3313854580,member
404,3956811153,member
407,2803797524,member
290,3317504435,member
62,5165464843,admin
182,1402973247,member
197,2997991275,member
124,2152121223,co-admin
337,3320183657,co-admin
314,2842548984,admin
24,2671717060,admin
145,3294790621,co-admin
48,2173395360,admin
280,5076522963,admin
89,1958139434,member
185,5288812128,co-admin
17,5319956073,co-admin
477,5149489263,admin
23,3837216514,admin
438,5285092126,co-admin
374,5071375839,member
359,2935931731,member
212,1822213653,member
150,5341583906,member
266,3151287405,co-admin
407,5234312705,admin
383,3045319812,member
234,5082137891,admin
476,5046601404,member
266,5310427542,member
120,2695677817,co-admin
164,2674972287,admin
135,3494811622,co-admin
258,5329488533,admin
394,5102176541,admin
136,3164780665,co-admin
133,5193189577,co-admin
264,5063376611,member
478,1980725452,member
295,2105927020,co-admin
114,3973007732,member
257,2077304555,co-admin
38,5345073504,member
394,2334877932,co-admin
63,3094394241,member
14,2204657397,member
171,5139051209,admin
246,2095735647,admin
359,5340649733,co-admin
190,2612922641,admin
93,2417721412,co-admin
313,2950680563,admin
300,1856101713,member
420,1962491411,co-admin
453,2459669094,co-admin
418,2635621174,member
245,1806753147,co-admin
113,3108922191,admin
186,3297498935,member
20,2296851761,member
22,2885508972,member
249,3286355745,admin
168,3411154620,co-admin
474,3831018194,admin
358,2665870967,member
255,5173966174,admin
457,1637694387,admin
440,5301904089,co-admin
295,1911659183,admin
279,5274902595,admin
228,2241411483,member
46,2653157147,admin
178,5096502117,member
412,2878939795,admin
202,3503456540,co-admin
298,3509489221,admin
382,5189857883,admin
315,5083633266,member
287,5102020124,admin
224,5089704290,co-admin
237,2717985405,co-admin
348,3168714862,member
241,3194162207,co-admin
345,3951756037,co-admin
431,3874549239,co-admin
75,5344981364,co-admin
407,5209661510,admin
148,5105439175,admin
340,1770237683,member
268,2892793133,member
147,5079227776,member
494,3926444017,co-admin
460,3504543371,admin
151,3141692491,admin
483,3978478347,admin
151,3633665061,member
118,3978638842,admin
113,5360165180,admin
231,2619374017,member
57,3125568611,co-admin
495,2477095040,co-admin
320,5268310527,co-admin
464,5353989644,member
462,2136866664,admin
337,5071409849,admin
70,2592286763,co-admin
30,3493320622,co-admin
132,2517839493,member
125,3938015439,member
118,5091624515,admin
98,5102829050,co-admin
132,2636596843,member
458,2885387511,admin
313,2406641480,admin
336,2919685022,co-admin
253,5304892259,admin
378,3844826050,co-admin
365,5247478451,member
446,3861722399,member
273,2695677817,member
296,5109082227,admin
207,3826580644,admin
420,3626341565,co-admin
20,3499456690,co-admin
218,1848637464,admin
250,3016174673,co-admin
220,5053831087,admin
345,3978368599,member
185,5320254624,member
316,5292329412,admin
297,1924725181,co-admin
409,3978646791,co-admin
463,3134705721,co-admin
475,3157428597,admin
30,5242968293,co-admin
142,3850453067,admin
229,2997974555,member
161,3879654438,admin
300,2135660105,co-admin
4,2832872282,co-admin
93,5044711970,admin
256,3213620815,member
291,1877978891,co-admin
63,5306174138,member
391,3045179614,admin
42,2835985412,admin
139,5089582251,member
464,5328380428,member
223,3926444017,co-admin
113,1816149650,admin
326,5292708234,admin
138,2205650523,admin
98,3044921550,member
463,2557583214,member
219,2833943527,co-admin
194,3757774584,admin
12,1970838453,member
315,1862583081,co-admin
70,2709332302,co-admin
142,3045006490,co-admin
163,5348589117,admin
411,3954310377,admin
127,1138840165,co-admin
444,5013922806,co-admin
409,1070820925,co-admin
62,1784287713,member
191,1771770605,admin
210,2546031812,co-admin
252,3785593200,co-admin
180,2087722055,member
56,2593328107,co-admin
330,5072533371,admin
426,2447503081,admin
373,3703973933,admin
117,5012650725,admin
497,2259327512,admin
174,2654010565,co-admin
358,3803345144,member
370,2678622421,member
231,5295512481,admin
364,3782164123,co-admin
452,3975875019,co-admin
22,1195264701,co-admin
297,3957090292,member
85,3507306533,member
499,1876574192,admin
323,5126310899,admin
46,2917036837,admin
337,1957787421,co-admin
200,5364346495,member
69,2760347545,co-admin
59,3971965493,co-admin
139,5135341709,admin
7,3780648010,member
275,3186694712,member
426,2539608544,member
182,3064008475,admin
377,3951008932,admin
342,5318061937,co-admin
256,2204835825,admin
73,5256715380,co-admin
363,3753753171,admin
24,2723154055,member
396,3830307352,admin
185,5318436815,co-admin
438,5068320063,admin
286,5092137669,member
441,3500623003,admin
437,2899031233,admin
352,5362640294,admin
432,5211891225,co-admin
42,3509670895,member
160,5195263030,admin
351,2900420885,member
67,3973477235,co-admin
318,5021115952,co-admin
96,5213550392,co-admin
202,2558502103,co-admin
287,3507702347,co-admin
355,3117307821,co-admin
172,2289941432,admin
266,2451565295,member
440,5286943027,co-admin
86,5343526405,admin
446,3002293493,co-admin
76,5198320782,co-admin
485,2106961167,member
212,3008231077,member
135,3203025752,admin
489,2885160283,admin
90,5286026733,admin
494,3883720124,member
39,2296286955,admin
240,5074778870,member
319,3132886565,admin
294,5234836907,admin
47,3305554962,admin
451,5054029722,member
496,5114215530,co-admin
280,5082137891,co-admin
66,2017998315,co-admin
391,3503831453,co-admin
387,2844652117,admin
247,1818025404,co-admin
6,5340484339,admin
123,1767385783,member
442,5223277260,co-admin
438,5319745204,co-admin
171,3208711482,admin
459,2481059215,admin
22,3818373112,member
233,3989215297,co-admin
331,3505822112,co-admin
302,3115633655,admin
276,5231967396,co-admin
83,2638322373,member
290,3989215297,admin
430,2901496947,admin
288,5073177744,admin
415,5202511351,co-admin
95,5098132147,admin
211,5116254120,co-admin
459,3628255101,admin
445,1803992515,co-admin
18,1865491400,admin
269,5123327384,member
115,3988366996,admin
273,3863503185,admin
187,2537490921,admin
332,5225680400,co-admin
196,5293711155,admin
2,3179947343,member
424,2161528984,co-admin
430,3117307821,co-admin
159,3548007600,member
